"","County","Decade","Num","Name","Genus","Species","Subspecies","Regions","Location","GPS","Habitat","ColMethod","Date","Year","Decade30","Invasion","Museum","Source","Notes","Population","Area","Urban_pop","Density","Prop_urban","COUNTY_CD","OBJECTID","COUNTY_SEA","ODOT_DISTR","FIPS_COUNT","POP_2010","POP_2000","POP_1990","STATE_PLAN","ELEVATION_","ELEVATION1","LAT_NORTH_","LAT_SOUTH_","LONG_EAST_","LONG_WEST_","AREA_SQMI","AREA_ID","created_us","created_da","last_edite","last_edi_1","SHAPE_STAr","SHAPE_STLe","geometry"
"3116","Knox",2010,5018,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","AP","13840 Crooked St., Mount Vernon, Ohio","40.446823; -82.496946","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  653 ",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3117","Knox",2010,4280,"Brachiacantha ursina","Brachiacantha","ursina","","AP","13959 Crooked St., Mount Vernon, Ohio","40.45346; -82.496951","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  651 ",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3118","Knox",2010,2416,"Harmonia axyridis","Harmonia","axyridis","","AP","Gambier","","","","4-Aug-12",2012,"2010-2018","4Pquat","LLP","Museum","",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3119","Knox",2010,4567,"Harmonia axyridis","Harmonia","axyridis","","AP","13840 Crooked St., Mount Vernon, Ohio","40.446823; -82.496946","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  654 ",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3120","Knox",2010,4568,"Harmonia axyridis","Harmonia","axyridis","","AP","1025 Harcourt Rd. , Mount Vernon, Ohio","40.371858; -82.509975","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  656 garden diff location",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3121","Knox",2010,4298,"Brachiacantha ursina","Brachiacantha","ursina","","AP","9901 Sycamore Road, Mount Vernon, Ohio","40.3152; -82.573","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  659 ",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3122","Knox",2010,4283,"Brachiacantha ursina","Brachiacantha","ursina","","AP","13959 Crooked St., Mount Vernon, Ohio","40.45346; -82.496951","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  651 ",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3123","Knox",2010,4279,"Brachiacantha ursina","Brachiacantha","ursina","","AP","1025 Harcourt Rd. , Mount Vernon, Ohio","40.371858; -82.509975","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  655 garden diff location",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3124","Knox",2010,4356,"Coleomegilla maculata","Coleomegilla","maculata","","AP","18060 Scott Rd, Mount Vernon, Ohio","40.45067; -82.422355","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  672 garden diff location",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3125","Knox",2010,4652,"Harmonia axyridis","Harmonia","axyridis","","AP","306 Martinsburg, Mount Vernon, Ohio","40.374912; -82.474071","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  650 garden diff location",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3126","Knox",2010,4996,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","AP","9891 Layman Road, Gambier, Ohio","40.374535; -82.406214","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  450 garden diff location",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3127","Knox",2010,4960,"Propylea quatuordecimpunctata","Propylea","quatuordecimpunctata","","AP","1025 Harcourt Rd. , Mount Vernon, Ohio","40.371858; -82.509975","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  655 garden diff location",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3128","Knox",2010,4653,"Harmonia axyridis","Harmonia","axyridis","","AP","306 Martinsburg, Mount Vernon, Ohio","40.374912; -82.474071","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  650 garden diff location",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3129","Knox",2010,4299,"Brachiacantha ursina","Brachiacantha","ursina","","AP","9901 Sycamore Road, Mount Vernon, Ohio","40.3152; -82.573","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  659 ",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3130","Knox",2010,2417,"Harmonia axyridis","Harmonia","axyridis","","AP","Gambier","","","","4-Aug-12",2012,"2010-2018","4Pquat","LLP","Museum","",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3131","Knox",2010,4997,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","AP","GPS only; original address: 8689 Ransom Road, Mount Vernon, Ohio","40.361539; -82.589682","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  451 garden diff location",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3132","Knox",2010,5022,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","AP","4061 Apple Valley Dr, Howard, Ohio","40.4138; -82.3445","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  662 ",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3133","Knox",2010,4870,"Propylea quatuordecimpunctata","Propylea","quatuordecimpunctata","","AP","9891 Layman Road, Gambier, Ohio","40.374535; -82.406214","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  449 garden diff location",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3134","Knox",2010,4297,"Brachiacantha ursina","Brachiacantha","ursina","","AP","9901 Sycamore Road, Mount Vernon, Ohio","40.3152; -82.573","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  659 ",60921,529.6331,NA,115.02491064097,NA,"KNO",8,"MOUNT VERNON",5,"39083",60921,54500,47473,"N",1420,840,40.573,40.238,-82.179,-82.752,529.53,59,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2367312192.41,218434.393903,c(606657.047866836, 266309.297328616)
"3135","Lake",1910,400,"Hippodamia glacialis","Hippodamia","glacialis","","LEGP","Headlands Lake","","","","7-Jul-15",1915,"1890-1910","1Pre-invasion","Smithsonian NMNH","Museum","",22927,231.713917,5501,98.9452869160207,0.239935447289222,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3136","Lake",1910,431,"Chilocorus stigma","Chilocorus","stigma","","LEGP","Headlands Lake","","","","14-Aug-18",1918,"1890-1910","1Pre-invasion","Smithsonian NMNH","Museum","",22927,231.713917,5501,98.9452869160207,0.239935447289222,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3137","Lake",1910,397,"Coleomegilla maculata","Coleomegilla","maculata","","LEGP","East of Fairport","","","","21-Jul-18",1918,"1890-1910","1Pre-invasion","Smithsonian NMNH","Museum","",22927,231.713917,5501,98.9452869160207,0.239935447289222,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3138","Lake",1920,489,"Anisosticta bitriangularis","Anisosticta","bitriangularis","","LEGP","Madison","","","","4-Aug-25",1925,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3139","Lake",1920,2744,"Adalia bipunctata","Adalia","bipunctata","","LEGP","Madison-on-the-Lake","","","","19-20-Jul-1924",1924,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3140","Lake",1920,2749,"Coccinella trifasciata","Coccinella","trifasciata","","LEGP","Madison-on-the-Lake","","","","1-Jul-24",1924,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3141","Lake",1920,2752,"Coleomegilla maculata","Coleomegilla","maculata","","LEGP","Madison-on-the-Lake","","","","1-Jul-24",1924,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3142","Lake",1920,2751,"Coleomegilla maculata","Coleomegilla","maculata","","LEGP","Madison-on-the-Lake","","","","1-Jul-24",1924,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3143","Lake",1920,485,"Anisosticta bitriangularis","Anisosticta","bitriangularis","","LEGP","Madison","","","","4-Aug-25",1925,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3144","Lake",1920,2747,"Coccinella novemnotata","Coccinella","novemnotata","","LEGP","Madison-on-the-Lake","","","","1-Jul-24",1924,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3145","Lake",1920,2740,"Anatis labiculata","Anatis","labiculata","","LEGP","Madison Golf Lake Islands","","","","1-Aug-23",1923,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3146","Lake",1920,333,"Hippodamia parenthesis","Hippodamia","parenthesis","","LEGP","Madison","","","","19-Aug-25",1925,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3147","Lake",1920,2760,"Hippodamia tredecimpunctata","Hippodamia","tredecimpunctata","","LEGP","Madison-on-the-Lake","","","","26-27 Jul-1924",1924,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3148","Lake",1920,2746,"Coccinella novemnotata","Coccinella","novemnotata","","LEGP","Madison-on-the-Lake","","","","1-Jul-24",1924,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3149","Lake",1920,2759,"Hippodamia tredecimpunctata","Hippodamia","tredecimpunctata","","LEGP","Madison-on-the-Lake","","","","1-Jul-24",1924,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3150","Lake",1920,368,"Coccinella novemnotata","Coccinella","novemnotata","","LEGP","Kirtland","","","","16-Jul-27",1927,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3151","Lake",1920,2745,"Brachiacantha ursina","Brachiacantha","ursina","","LEGP","Madison-on-the-Lake","","","","1-Jul-24",1924,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3152","Lake",1920,2754,"Cycloneda munda","Cycloneda","munda","","LEGP","Madison-on-the-Lake","","","","1-Jul-24",1924,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3153","Lake",1920,335,"Hippodamia parenthesis","Hippodamia","parenthesis","","LEGP","Madison","","","","4-Aug-25",1925,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3154","Lake",1920,2758,"Hippodamia tredecimpunctata","Hippodamia","tredecimpunctata","","LEGP","Madison-on-the-Lake","","","","1-Jul-24",1924,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3155","Lake",1920,2756,"Hippodamia parenthesis","Hippodamia","parenthesis","","LEGP","Madison-on-the-Lake","","","","1-Aug-23",1923,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3156","Lake",1920,2741,"Coccinella novemnotata","Coccinella","novemnotata","","LEGP","Madison Golf Lake Islands","","","","1-Aug-23",1923,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3157","Lake",1920,2757,"Hippodamia parenthesis","Hippodamia","parenthesis","","LEGP","Madison-on-the-Lake","","","","1-Aug-23",1923,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3158","Lake",1920,2748,"Coccinella transversoguttata","Coccinella","transversoguttata","","LEGP","Madison-on-the-Lake","","","","1-Jul-25",1925,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3159","Lake",1920,2753,"Cycloneda munda","Cycloneda","munda","","LEGP","Madison-on-the-Lake","","","","1-Aug-23",1923,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3160","Lake",1920,458,"Hippodamia parenthesis","Hippodamia","parenthesis","","LEGP","Madison","","","","19-Aug-25",1925,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3161","Lake",1920,2750,"Coleomegilla maculata","Coleomegilla","maculata","","LEGP","Madison-on-the-Lake","","","","1-Jul-25",1925,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3162","Lake",1920,2742,"Cycloneda munda","Cycloneda","munda","","LEGP","Madison Golf Lake Islands","","","","1-Aug-23",1923,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3163","Lake",1920,463,"Hippodamia parenthesis","Hippodamia","parenthesis","","LEGP","Madison","","","","4-Aug-25",1925,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3164","Lake",1920,2743,"Hippodamia tredecimpunctata","Hippodamia","tredecimpunctata","","LEGP","Madison Golf Lake Islands","","","","1-Aug-23",1923,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
"3165","Lake",1920,2755,"Hippodamia parenthesis","Hippodamia","parenthesis","","LEGP","Madison-on-the-Lake","","","","1-Aug-23",1923,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",28667,231.713917,14139,123.717212894036,0.493215195172149,"LAK",40,"PAINESVILLE",12,"39085",230041,227511,215499,"N",1250,570,41.854,41.569,-81.001,-81.49,231.43,60,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1075907846.53,172891.262719,c(705167.32695903, 411225.162840528)
